latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region
-3.15512,103.3595,344.94,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.76,21.84,D,0,sumatra
-3.15147,104.7467,332.39,0.5,0.41,2023-09-01,644,N,VIIRS,n,2,302,6.06,D,0,sumatra
-3.14842,104.74165,337.65,0.5,0.41,2023-09-01,644,N,VIIRS,n,2,300.74,6.06,D,0,sumatra
-3.14771,104.74613,349.93,0.5,0.41,2023-09-01,644,N,VIIRS,n,2,303.82,6.06,D,0,sumatra
-3.14701,104.75063,344.64,0.5,0.41,2023-09-01,644,N,VIIRS,n,2,302.74,9.94,D,0,sumatra
-3.14557,103.25954,333.02,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,307.15,1.67,D,0,sumatra
-3.10656,104.10721,332.57,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,303.2,1.93,D,0,sumatra
-3.10597,104.10772,330.23,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,302.81,2.05,D,0,sumatra
-3.1018,101.8848,348.85,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,298.22,21.71,D,0,sumatra
-3.10033,105.62807,333.87,0.56,0.43,2023-09-01,644,N,VIIRS,n,2,296.91,11.8,D,0,sumatra
-3.09845,101.88429,341.11,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,297.27,21.71,D,0,sumatra
-3.09427,101.84416,337.72,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,296.11,3.59,D,0,sumatra
-3.09325,103.15356,332.19,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,302.29,2.88,D,0,sumatra
-3.09023,105.06142,331.09,0.52,0.42,2023-09-01,644,N,VIIRS,l,2,302.57,5.53,D,0,sumatra
-3.08892,103.81056,332.33,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,306.17,3.85,D,0,sumatra
-3.08535,103.81001,337.12,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,304.19,3.85,D,0,sumatra
-3.06951,103.37798,334.36,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,304.6,24.54,D,0,sumatra
-3.03942,103.29426,334.43,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.04,5.13,D,0,sumatra
-3.02698,103.4672,333.66,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,303.35,2.64,D,0,sumatra
-3.02078,104.3948,330.42,0.48,0.4,2023-09-01,644,N,VIIRS,n,2,303.17,1.69,D,0,sumatra
-3.01441,104.41154,337.07,0.48,0.4,2023-09-01,644,N,VIIRS,n,2,302.66,3.75,D,0,sumatra
-3.00601,104.44135,353.75,0.48,0.4,2023-09-01,644,N,VIIRS,n,2,304.69,10.84,D,0,sumatra
-3.00469,104.20849,341.93,0.47,0.4,2023-09-01,644,N,VIIRS,n,2,305.86,6.78,D,0,sumatra
-3.00423,103.12055,335.24,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,304.11,5.11,D,0,sumatra
-3.00104,104.20794,342.05,0.47,0.4,2023-09-01,644,N,VIIRS,n,2,306.49,6.78,D,0,sumatra
-3.00075,103.12003,346.07,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,303.61,6.09,D,0,sumatra
-2.99435,104.03561,339.86,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,305.32,8.17,D,0,sumatra
-2.99241,103.31483,346.31,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.96,6.57,D,0,sumatra
-2.99015,103.25925,337.9,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.77,7.35,D,0,sumatra
-2.98285,104.03812,334.62,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,305.11,3.84,D,0,sumatra
-2.97151,103.26427,337.23,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,304.32,3.99,D,0,sumatra
-2.95579,102.66261,332.57,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,302.33,5.55,D,0,sumatra
-2.9526,101.46455,331.74,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,297.68,2.01,D,0,sumatra
-2.94772,101.7354,333.68,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,303.56,3.11,D,0,sumatra
-2.93595,101.72289,334.08,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,302.09,3.7,D,0,sumatra
-2.92544,103.9785,331.15,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,300.87,3,D,0,sumatra
-2.91065,103.3104,330.12,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303,3.04,D,0,sumatra
-2.89994,102.61633,332.14,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,301.87,4.2,D,0,sumatra
-2.8943,101.6016,332.15,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,298.7,6.08,D,0,sumatra
-2.83995,103.6793,338.01,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,305.01,3.79,D,0,sumatra
-2.83934,103.68331,337.18,0.45,0.39,2023-09-01,644,N,VIIRS,l,2,308.32,3.72,D,0,sumatra
-2.80827,103.81519,344.9,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,305.11,13.67,D,0,sumatra
-2.75745,103.36742,335.62,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.16,3.58,D,0,sumatra
-2.75273,104.99968,335.28,0.52,0.42,2023-09-01,644,N,VIIRS,n,2,301.28,2.71,D,0,sumatra
-2.7231,101.50699,342.41,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,298.94,4.68,D,0,sumatra
-2.72249,102.40996,334.95,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,300.39,2.47,D,0,sumatra
-2.72077,102.39857,340.32,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,301.08,3.35,D,0,sumatra
-2.72024,102.39799,336.83,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,302.03,5.12,D,0,sumatra
-2.71916,102.88814,334.04,0.42,0.37,2023-09-01,644,N,VIIRS,n,2,301.64,5.88,D,0,sumatra
-2.71858,102.89188,342.63,0.42,0.37,2023-09-01,644,N,VIIRS,n,2,303.57,5.88,D,0,sumatra
-2.70484,103.16914,333.28,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,302.98,2.29,D,0,sumatra
-2.70247,102.88179,334.01,0.42,0.37,2023-09-01,644,N,VIIRS,n,2,298.46,3.19,D,0,sumatra
-2.70039,104.08255,336.47,0.47,0.39,2023-09-01,644,N,VIIRS,l,2,307.71,14.06,D,0,sumatra
-2.67083,102.88083,331.65,0.42,0.37,2023-09-01,644,N,VIIRS,n,2,304.23,3.11,D,0,sumatra
-2.66964,104.01429,346.43,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,304.05,9.54,D,0,sumatra
-2.66614,103.67798,338.34,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,302.11,4.3,D,0,sumatra
-2.66455,102.48985,332.01,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,300.83,3.74,D,0,sumatra
-2.65308,102.45086,335.79,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,303.45,11.36,D,0,sumatra
-2.65197,102.45811,345.4,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,302.4,19.77,D,0,sumatra
-2.64817,103.25921,330.86,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.31,2.68,D,0,sumatra
-2.64629,102.44975,338.86,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,305.1,25.94,D,0,sumatra
-2.64456,102.43832,335.35,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,305.69,19.21,D,0,sumatra
-2.64345,102.44558,335.15,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,304.8,25.94,D,0,sumatra
-2.64117,102.43774,345.59,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,302.3,19.21,D,0,sumatra
-2.56482,102.48225,334.25,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,300.4,2.34,D,0,sumatra
-2.55884,103.67414,333.24,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,302.46,3.26,D,0,sumatra
-2.55336,102.08146,331.98,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,296.07,3.05,D,0,sumatra
-2.54633,103.28741,332.77,0.43,0.38,2023-09-01,644,N,VIIRS,l,2,303.45,3.15,D,0,sumatra
-2.5226,103.20834,333.33,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,302.75,4.17,D,0,sumatra
-2.50847,101.8019,331.67,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,296.93,3.45,D,0,sumatra
-2.50816,101.2958,350.57,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,299.11,12.4,D,0,sumatra
-2.49667,103.25997,345.13,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,304.31,7.47,D,0,sumatra
-2.49607,103.26387,334.4,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,302.95,7.47,D,0,sumatra
-2.48227,105.99677,334.16,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,298.48,4.3,D,0,sumatra
-2.43973,103.5175,331.85,0.44,0.39,2023-09-01,644,N,VIIRS,l,2,304.08,7.47,D,0,sumatra
-2.43913,103.52148,334.24,0.44,0.39,2023-09-01,644,N,VIIRS,l,2,304.63,7.47,D,0,sumatra
-2.43797,103.52063,339.69,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,304.44,15.41,D,0,sumatra
-2.43359,103.54858,332.49,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,302.37,2.38,D,0,sumatra
-2.43133,103.54893,335.53,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,304.35,4.66,D,0,sumatra
-2.41772,102.02742,335.35,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,297.88,4.07,D,0,sumatra
-2.40774,105.10029,330.71,0.53,0.42,2023-09-01,644,N,VIIRS,l,2,300.76,3.45,D,0,sumatra
-2.37291,103.6926,335.24,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,304.85,8.71,D,0,sumatra
-2.37268,102.11936,339.45,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,292.14,3.71,D,0,sumatra
-2.37229,103.69668,332.97,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,301.6,8.72,D,0,sumatra
-2.3666,105.08421,335.4,0.53,0.42,2023-09-01,644,N,VIIRS,n,2,301.93,3.26,D,0,sumatra
-2.33069,102.19032,339.2,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,294.77,5.75,D,0,sumatra
-2.32841,102.18262,346.72,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,292.35,11.01,D,0,sumatra
-2.32558,102.38213,331.9,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,296.65,4.88,D,0,sumatra
-2.32201,105.9015,341.66,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,297.53,8.26,D,0,sumatra
-2.30076,104.2612,333.44,0.48,0.4,2023-09-01,644,N,VIIRS,l,2,303.79,5.01,D,0,sumatra
-2.29972,103.46408,334.3,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,300.81,5.36,D,0,sumatra
-2.29699,102.59156,331.91,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,300.38,3.48,D,0,sumatra
-2.29556,103.46751,338.03,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,302.71,5.36,D,0,sumatra
-2.29374,103.47944,344.64,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,303.51,20.24,D,0,sumatra
-2.28731,104.25029,340.52,0.48,0.4,2023-09-01,644,N,VIIRS,n,2,305.13,6.54,D,0,sumatra
-2.28613,103.45799,333.86,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,298.51,4.47,D,0,sumatra
-2.28552,103.46197,334.83,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,302.82,4.56,D,0,sumatra
-2.28362,104.24973,347.61,0.48,0.4,2023-09-01,644,N,VIIRS,n,2,303.75,6.54,D,0,sumatra
-2.28222,103.15677,330.77,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.26,1.72,D,0,sumatra
-2.28197,103.46144,333.92,0.44,0.39,2023-09-01,644,N,VIIRS,n,2,302.19,4.56,D,0,sumatra
-2.2819,103.15652,331.27,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.09,1.7,D,0,sumatra
-2.27933,102.63807,345.13,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,306.2,17.69,D,0,sumatra
-2.27453,103.41558,344.14,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,302.83,9.18,D,0,sumatra
-2.27391,103.41954,345.97,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,306.35,8.37,D,0,sumatra
-2.25988,102.6503,333.61,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,300.38,4.67,D,0,sumatra
-2.259,101.04452,331.98,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,297.87,3.22,D,0,sumatra
-2.25861,103.07419,330.53,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,299.79,3.28,D,0,sumatra
-2.25728,103.43327,337.64,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,303.92,3.57,D,0,sumatra
-2.23884,105.82545,345.9,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,299.75,5.93,D,0,sumatra
-2.23849,100.97787,343.73,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,303.43,8.26,D,0,sumatra
-2.22603,103.07707,334.36,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.62,3.69,D,0,sumatra
-2.21269,103.44692,367,0.44,0.39,2023-09-01,644,N,VIIRS,h,2,306.71,11.43,D,0,sumatra
-2.2114,103.10242,346.95,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,300.31,11.95,D,0,sumatra
-2.20185,101.5965,332.79,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,297.81,3.15,D,0,sumatra
-2.19916,101.03556,339.75,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,300.54,10.13,D,0,sumatra
-2.18741,102.7841,330.2,0.42,0.37,2023-09-01,644,N,VIIRS,n,2,294.41,6.05,D,0,sumatra
-2.18614,100.83507,334.42,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,301.84,5.36,D,0,sumatra
-2.18506,103.96931,351.31,0.47,0.4,2023-09-01,644,N,VIIRS,n,2,309.97,22.71,D,0,sumatra
-2.1844,103.97351,333.07,0.47,0.4,2023-09-01,644,N,VIIRS,n,2,304.11,4.75,D,0,sumatra
-2.18207,103.96456,335.42,0.47,0.39,2023-09-01,644,N,VIIRS,n,2,302.34,22.71,D,0,sumatra
-2.18141,103.96877,346.37,0.47,0.4,2023-09-01,644,N,VIIRS,n,2,313.99,22.71,D,0,sumatra
-2.17842,103.96403,337.65,0.47,0.39,2023-09-01,644,N,VIIRS,n,2,310.66,24.55,D,0,sumatra
-2.17777,103.96822,345.8,0.47,0.4,2023-09-01,644,N,VIIRS,n,2,306.24,24.55,D,0,sumatra
-2.17478,103.96347,330.59,0.47,0.39,2023-09-01,644,N,VIIRS,n,2,299.37,24.55,D,0,sumatra
-2.15948,100.944,335.6,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,301.02,2.31,D,0,sumatra
-2.15355,100.96077,329.79,0.38,0.36,2023-09-01,644,N,VIIRS,l,2,300.69,1.62,D,0,sumatra
-2.15226,102.87511,338,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,294.14,8.35,D,0,sumatra
-2.14766,101.04465,335.71,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,300.5,4.22,D,0,sumatra
-2.09911,100.87146,338.45,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,302.94,4.34,D,0,sumatra
-2.0898,105.97942,336.02,0.41,0.45,2023-09-01,644,N,VIIRS,n,2,299.04,3.69,D,0,sumatra
-2.07239,105.8321,340.76,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,294.99,4.2,D,0,sumatra
-2.06948,105.76958,341.28,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,298.77,3.76,D,0,sumatra
-2.06255,103.62617,347.33,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,304.33,9.65,D,0,sumatra
-2.05745,105.92973,339.46,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,294.79,3.34,D,0,sumatra
-2.03088,105.80368,342.87,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,300.59,35.24,D,0,sumatra
-2.02614,102.39999,334.08,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,301.18,2.62,D,0,sumatra
-2.00155,105.75185,342.58,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,297.51,3.19,D,0,sumatra
-2.00123,105.80651,332.88,0.4,0.44,2023-09-01,644,N,VIIRS,n,2,298.57,2.67,D,0,sumatra
-1.9975,105.75122,347.89,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,297.81,5.6,D,0,sumatra
-1.93567,105.59004,333.21,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,299.46,3.19,D,0,sumatra
-1.93435,102.3857,336.18,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,302.44,2.39,D,0,sumatra
-1.91887,103.22195,331.59,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,302.49,2.09,D,0,sumatra
-1.8978,105.699,341.73,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,298.12,3.49,D,0,sumatra
-1.89046,105.74522,340.83,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,298.45,7.7,D,0,sumatra
-1.88782,103.18931,335.26,0.43,0.38,2023-09-01,644,N,VIIRS,l,2,305.46,6.14,D,0,sumatra
-1.88722,103.19324,337.05,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,306.92,6.55,D,0,sumatra
-1.86831,103.22243,346.37,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,302.78,6.15,D,0,sumatra
-1.86478,103.22191,341.74,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,301.49,6.15,D,0,sumatra
-1.8643,105.64957,343.4,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,299.23,3.49,D,0,sumatra
-1.8508,103.19577,334.97,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.91,4.16,D,0,sumatra
-1.83984,103.19801,333.8,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,303.11,1.83,D,0,sumatra
-1.83964,103.19803,334.14,0.44,0.38,2023-09-01,644,N,VIIRS,n,2,303.49,1.48,D,0,sumatra
-1.8322,103.20083,334.1,0.44,0.38,2023-09-01,644,N,VIIRS,l,2,307.77,4.87,D,0,sumatra
-1.8097,102.19534,332.39,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,293.54,3.27,D,0,sumatra
-1.78031,103.67274,348.48,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,299.94,19.08,D,0,sumatra
-1.75955,102.25021,335.45,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,301.31,2.4,D,0,sumatra
-1.74529,101.37865,334.07,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,298.5,2.11,D,0,sumatra
-1.72776,105.56708,352.76,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,294.88,18.68,D,0,sumatra
-1.72043,105.58749,334.45,0.39,0.44,2023-09-01,644,N,VIIRS,n,2,297.3,5.39,D,0,sumatra
-1.71926,103.16011,347.1,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,307.08,14.43,D,0,sumatra
-1.70851,105.98777,352.61,0.41,0.45,2023-09-01,644,N,VIIRS,n,2,301.77,8.19,D,0,sumatra
-1.67832,103.72956,334.56,0.46,0.39,2023-09-01,644,N,VIIRS,n,2,303.61,6.12,D,0,sumatra
-1.63273,102.9251,334.18,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.06,6.05,D,0,sumatra
-1.62694,102.82279,333.13,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,299.81,2.15,D,0,sumatra
-1.61471,102.90285,341.04,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.13,5.57,D,0,sumatra
-1.524,100.72112,334.84,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,299.92,2.1,D,0,sumatra
-1.47209,102.39784,338.24,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,298.51,3.85,D,0,sumatra
-1.4676,103.41954,330.47,0.45,0.39,2023-09-01,644,N,VIIRS,n,2,302.36,2.39,D,0,sumatra
-1.43396,102.53233,331.41,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,299.12,2.16,D,0,sumatra
-1.41921,102.10209,341.67,0.4,0.37,2023-09-01,644,N,VIIRS,n,2,295.04,5.08,D,0,sumatra
-1.30164,102.68862,334.79,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,299.6,5.01,D,0,sumatra
-1.16257,102.75265,336.59,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,298.34,5.62,D,0,sumatra
-1.15261,102.7941,333.7,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,298.69,6.1,D,0,sumatra
-1.1413,102.76562,330.46,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,297.07,2.02,D,0,sumatra
-1.1204,102.73904,334.21,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,295.87,3.34,D,0,sumatra
-1.11927,102.79353,343.64,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.25,8.36,D,0,sumatra
-1.11693,102.73848,331.93,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,293.86,3.34,D,0,sumatra
-1.10823,102.7255,336.66,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,296.97,6.17,D,0,sumatra
-1.02286,102.55405,331.78,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,293.96,1.83,D,0,sumatra
-1.00665,102.2702,334.58,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,300.95,8.17,D,0,sumatra
-0.99925,102.27286,334.17,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,299.72,2.53,D,0,sumatra
-0.98056,102.30387,339.08,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,304.77,8.47,D,0,sumatra
-0.97752,102.25449,354.09,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,301.84,8.05,D,0,sumatra
-0.97657,102.30702,346.81,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,304.03,19.08,D,0,sumatra
-0.97602,102.31068,335.6,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,303.41,9.65,D,0,sumatra
-0.9726,102.31013,334.15,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,298.02,9.65,D,0,sumatra
-0.9725,102.28763,335.01,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,301.21,5.85,D,0,sumatra
-0.97242,102.26505,344.68,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,301.6,4.8,D,0,sumatra
-0.97186,102.26875,346.98,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,299.77,4.8,D,0,sumatra
-0.97027,102.30231,335.34,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,301.26,5.22,D,0,sumatra
-0.96908,102.2871,336.12,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,293.31,5.85,D,0,sumatra
-0.96899,102.26453,347.96,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,300.55,12.66,D,0,sumatra
-0.96685,102.30178,333.5,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,298.55,5.22,D,0,sumatra
-0.91683,102.08025,337.56,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,294.27,3.13,D,0,sumatra
-0.90745,102.27766,332.44,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,297.55,2.81,D,0,sumatra
-0.90688,102.28131,330.01,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,297.31,2.81,D,0,sumatra
-0.88209,102.33419,333.33,0.41,0.37,2023-09-01,644,N,VIIRS,n,2,298.15,3.45,D,0,sumatra
-0.84403,101.54853,348.78,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,299.37,6.84,D,0,sumatra
-0.74653,101.3896,332.07,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,297.54,4.27,D,0,sumatra
-0.74601,101.39307,332.19,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,297.99,5.49,D,0,sumatra
-0.72485,100.55409,327.48,0.38,0.36,2023-09-01,644,N,VIIRS,n,2,294.96,2.46,D,0,sumatra
-0.61583,101.18613,332.39,0.39,0.36,2023-09-01,644,N,VIIRS,n,2,293.83,8.93,D,0,sumatra
-0.56176,102.69498,330.96,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,303.29,3.61,D,0,sumatra
-0.55827,102.69445,336.96,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,306.74,7.15,D,0,sumatra
-0.54839,102.68905,333.31,0.43,0.38,2023-09-01,644,N,VIIRS,l,2,304.04,5.55,D,0,sumatra
-0.5449,102.68852,331.9,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,301.47,3.42,D,0,sumatra
-0.54141,102.688,336.42,0.43,0.38,2023-09-01,644,N,VIIRS,n,2,298.86,3.42,D,0,sumatra
-0.51904,102.54441,335.09,0.42,0.38,2023-09-01,644,N,VIIRS,n,2,298.32,3.79,D,0,sumatra
0.15663,102.05582,349.95,0.41,0.37,2023-09-01,645,N,VIIRS,n,2,284.14,10.69,D,0,sumatra
0.83983,103.01461,334.28,0.45,0.39,2023-09-01,645,N,VIIRS,n,2,296.78,3.58,D,0,sumatra
0.85697,104.61076,330.26,0.55,0.43,2023-09-01,645,N,VIIRS,n,2,298.04,3.24,D,3,sumatra
0.85724,104.60847,336.02,0.55,0.43,2023-09-01,645,N,VIIRS,n,2,299.33,5.21,D,3,sumatra
5.50025,100.57982,338.64,0.4,0.37,2023-09-01,646,N,VIIRS,n,2,293.16,5.43,D,0,sumatra
1.37631,104.1559,309.13,0.53,0.67,2023-09-01,1744,N,VIIRS,n,2,268.79,2.06,N,2,sumatra
1.37866,104.15682,310.6,0.53,0.67,2023-09-01,1744,N,VIIRS,n,2,268.63,2,N,2,sumatra
-2.43735,102.51418,306.04,0.6,0.7,2023-09-01,1745,N,VIIRS,n,2,271.5,1.48,N,0,sumatra
-2.29928,104.25461,301.69,0.46,0.63,2023-09-01,1745,N,VIIRS,n,2,288.4,1.24,N,0,sumatra
-2.28612,104.24818,308.29,0.46,0.64,2023-09-01,1745,N,VIIRS,n,2,288.75,1.05,N,0,sumatra
-2.00804,103.70378,304.61,0.51,0.66,2023-09-01,1745,N,VIIRS,n,2,290.31,0.79,N,2,sumatra
-1.96642,105.24265,302.72,0.4,0.6,2023-09-01,1745,N,VIIRS,n,2,288.66,0.64,N,0,sumatra
-1.9655,105.24324,304.58,0.4,0.6,2023-09-01,1745,N,VIIRS,n,2,288.72,0.88,N,0,sumatra
-1.94331,105.20528,306.48,0.4,0.6,2023-09-01,1745,N,VIIRS,n,2,288.96,0.69,N,0,sumatra
-1.86224,105.77593,301.62,0.37,0.58,2023-09-01,1745,N,VIIRS,n,2,286.46,0.54,N,0,sumatra
-1.86169,105.77259,303.55,0.37,0.58,2023-09-01,1745,N,VIIRS,n,2,287.38,0.54,N,0,sumatra
-1.20344,103.3783,299.31,0.55,0.68,2023-09-01,1745,N,VIIRS,n,2,281.51,0.95,N,2,sumatra
-1.18915,103.37025,303.52,0.55,0.68,2023-09-01,1745,N,VIIRS,n,2,282.35,1.02,N,2,sumatra
-1.18882,102.75384,314.58,0.6,0.71,2023-09-01,1745,N,VIIRS,n,2,287.36,3.56,N,0,sumatra
-0.9811,102.30383,325.58,0.65,0.73,2023-09-01,1745,N,VIIRS,n,2,287.7,4.39,N,0,sumatra
